summer|n|ˈsʌmər|NULL|літо|We're planning a trip for the summer.|Ми плануємо поїздку на літо.
autumn|n|ˈɔːtəm|NULL|осінь|Autumn is my favorite season.|Осінь - моя улюблена пора року.
winter|n|ˈwɪntər|NULL|зима|Winter is my favorite season.|Зима - моя улюблена пора року.

Category: Ordinal numbers
first|adj|fɜːrst|NULL|перший|She won first place.|Вона зайняла перше місце.
second|adj|ˈsɛkənd|NULL|другий|He finished in second place.|Він фінішував на другому місці.
third|adj|θɜːrd|NULL|третій|He finished in third place.|Він фінішував на третьому місці.
fourth|adj|fɔːrθ|NULL|четвертий|This is her fourth attempt.|Це її четверта спроба.
fifth|adj|fɪfθ|NULL|п'ятий
sixth|adj|sɪksθ|NULL|шостий
seventh|adj|ˈsɛvnθ|NULL|сьомий
eighth|adj|eɪtθ|NULL|восьмий
ninth|adj|naɪnθ|NULL|дев'ятий
tenth|adj|tɛnθ|NULL|десятий

Category: Personal Feelings, and Experiences (Adjectives)
able|adj|ˈeɪbəl|386|здатний; спроможний|She is able to speak four languages.|Вона здатна говорити чотирма мовами.
afraid|adj|əˈfreɪd|1407|наляканий|She was afraid of the dark.|Вона боялася темряви.
amazed|adj|əˈmeɪzd|NULL|вражений|I was amazed by the performance.|Я був вражений виступом.
amazing|adj|əˈmeɪzɪŋ|2314|вражаючий|The view from the top was amazing.|Вид з вершини був вражаючим.
amusing|adj|əˈmjuːzɪŋ|NULL|забавний|The movie was amusing.|Фільм був забавним.
angry|adj|ˈæŋɡri|1717|сердитий|She was angry about the delay.|Вона була сердита через затримку.
annoyed|adj|əˈnɔɪd|NULL|роздратований|I was annoyed by the noise.|Я був роздратований шумом.
anxious|adj|ˈæŋkʃəs|3864|тривожний|He was anxious about the exam.|Він був тривожний через іспит.
ashamed|adj|əˈʃeɪmd|NULL|сором'язливий|He felt ashamed of his behavior.|Він відчував сором за свою поведінку.
awful|adj|ˈɔːfl|3304|жахливий|It was an awful experience.|Це було жахливе переживання.
bored|adj|bɔːrd|NULL|нудьгуючий; засмучений|She was bored during the lecture.|Вона нудьгувала під час лекції.
boring|adj|ˈbɔːrɪŋ|4969|нудний|The movie was incredibly boring.|Фільм був неймовірно нудним.
bossy|adj|ˈbɒsi|NULL|начальницький|She can be very bossy at times.|Вона іноді може бути дуже начальницькою.
brave|adj|breɪv|4909|хоробрий|It was brave of her to speak out.|Було хоробро з її боку виступити.
brilliant|adj|ˈbrɪljənt|3186|блискучий; геніальний|He had a brilliant idea for the campaign.|У нього була геніальна ідея для кампанії.
calm|adj|kɑːm|4778|спокійний|The lake was calm and peaceful.|Озеро було спокійним і мирним.
challenging|adj|ˈʧælɪndʒɪŋ|NULL|викличний|It was a very challenging task.|Це було дуже викличне завдання.
cheerful|adj|ˈʧɪəfʊl|NULL|веселий; радісний|She has a very cheerful disposition.|У неї дуже веселий характер.
clever|adj|ˈklɛvər|NULL|розумний; кмітливий|He's a very clever child.|Він дуже розумна дитина.
confident|adj|ˈkɒnfɪdənt|2888|впевнений|She's very confident in her abilities.|Вона дуже впевнена у своїх здібностях.
crazy|adj|ˈkreɪzi|1817|божевільний; шалений|That idea is crazy!|Ця ідея божевільна!
cruel|adj|ˈkruːəl|4815|жорстокий|He was a cruel man.|Він був жорстокою людиною.
curious|adj|ˈkjʊərɪəs|3139|цікавий; допитливий|She is a very curious child.|Вона дуже допитлива дитина.
delighted|adj|dɪˈlaɪtɪd|NULL|радісний; задоволений|She was delighted with the gift.|Вона була рада подарунку.  
depressed|adj|dɪˈprɛst|4551|депресивний|She felt depressed after losing her job.|Вона почувалася депресивною після втрати роботи.  
difficult|adj|ˈdɪfɪkəlt|609|складний; важкий|This is a difficult task./He found the exam very difficult.|Це складне завдання./Він вважав іспит дуже важким.  
disappointed|adj|ˌdɪsəˈpɔɪntɪd|4027|розчарований|She was disappointed with the results.|Вона була розчарована результатами.  
dizzy|adj|ˈdɪzi|NULL|запаморочливий; безглуздий|I feel dizzy after spinning around.|У мене паморочиться в голові після обертання.
easy|adj|ˈiːzi|2923|легкий; простий|The test was easy.|Тест був легким.
embarrassed|adj|ɪmˈbærəst|4654|засоромлений; незручний|She felt embarrassed about her mistake.|Вона почувалася засоромленою через свою помилку.
embarrassing|adj|ɪmˈbærəsɪŋ|NULL|незручний; соромливий|It was an embarrassing situation.|Це була незручна ситуація.
excited|adj|ɪkˈsaɪtɪd|3456|збуджений; захоплений|She was excited about her trip.|Вона була в захваті від своєї подорожі.
exciting|adj|ɪkˈsaɪtɪŋ|2949|захоплюючий; цікавий|The movie was very exciting.|Фільм був дуже захоплюючий.
fantastic|adj|fænˈtæstɪk|4799|фантастичний; чудовий|The view is fantastic!|Вид просто фантастичний!
fit|adj|fɪt|3428|підходящий; здоровий|He is very fit.|Він у чудовій фізичній формі.
fond|adj|fɒnd|NULL|ніжний; прихильний|She is fond of cats.|Вона любить котів.
frightened|adj|ˈfraɪtənd|NULL|переляканий|She was frightened by the loud noise.|Вона була перелякана гучним шумом.
funny|adj|ˈfʌni|1803|смішний; кумедний|That movie was really funny.|Той фільм був дуже смішним.
generous|adj|ˈdʒɛnərəs|3922|щедрий|He's known for his generous donations.|Він відомий своїми щедрими пожертвами.
gentle|adj|ˈdʒɛntl|3421|лагідний; ніжний|She has a very gentle touch.|У неї дуже ніжний дотик.
glad|adj|ɡlæd|2288|радий|I'm glad to see you.|Я радий бачити тебе.
guilty|adj|ˈɡɪlti|2077|винний|He felt guilty about lying.|Він відчував себе винним через брехню.
happy|adj|ˈhæpi|748|щасливий|She was happy with the results.|Вона була щаслива з результатами.
hard|adj/adv|hɑːd|769|важкий; важко|This problem is hard./He worked hard all day.|Ця проблема важка./Він важко працював весь день.
healthy|adj|ˈhɛlθi|1476|здоровий|She follows a healthy diet.|Вона дотримується здорового харчування.
intelligent|adj|ɪnˈtɛlɪdʒənt|3745|розумний; інтелігентний|He's an intelligent student.|Він розумний студент.
jealous|adj|ˈdʒɛləs|NULL|ревнивий|She was jealous of her sister's success.|Вона була ревнивою до успіху своєї сестри.
keen|adj|kiːn|NULL|гострий; захоплений|He has a keen interest in science./She's keen on learning new things.|У нього гострий інтерес до науки./Вона захоплюється вивченням нових речей.
lazy|adj|ˈleɪzi|NULL|лінивий|He's too lazy to do any work.|Він занадто лінивий, щоб працювати.
lucky|adj|ˈlʌki|2145|щасливий|He's a lucky guy.|Він щасливий хлопець.
mad|adj|mæd|2595|божевільний; сердитий|He was mad about the news./She's mad at him.|Він був божевільний від цієї новини./Вона сердита на нього.
merry|adj|ˈmɛri|NULL|веселий; радісний|He's always in a merry mood during the holidays.|Він завжди у веселому настрої під час свят.
miserable|adj|ˈmɪzərəbəl|NULL|нещасний; жалюгідний|He felt miserable after losing the game.|Він почувався нещасним після програшу в грі.
negative|adj|ˈnɛɡətɪv|1478|негативний|He has a very negative attitude.|У нього дуже негативне ставлення.
nervous|adj|ˈnɜːvəs|2415|нервовий|I'm nervous about the exam.|Я нервую через іспит.
noisy|adj|ˈnɔɪzi|NULL|шумний|The children were being very noisy.|Діти були дуже шумними.
normal|adj|ˈnɔːməl|1221|нормальний|Everything is back to normal now.|Все повернулося до нормального стану.
old-fashioned|adj|ˌoʊldˈfæʃənd|4791|старомодний|She has an old-fashioned taste in music.|У неї старомодний смак до музики.
ordinary|adj|ˈɔːrdənəri|2289|звичайний|It was just an ordinary day at work.|Це був просто звичайний робочий день.
original|adj|əˈrɪdʒənəl|1138|оригінальний|This is the original painting by the artist.|Це оригінальна картина художника.
patient|n|ˈpeɪʃənt|3526|пацієнт; терплячий|The doctor examined the patient carefully.|Лікар уважно оглянув пацієнта.
personal|adj|ˈpɜːrsənəl|581|особистий|This is my personal opinion.|Це моя особиста думка.
pleasant|adj|ˈplɛzənt|3810|приємний|It's a pleasant day for a walk.|Це приємний день для прогулянки.
positive|adj|ˈpɒzɪtɪv|1053|позитивний|His attitude is always positive.|Його ставлення завжди позитивне.
punctual|adj|ˈpʌŋktʃuəl|NULL|пунктуальний|She's always punctual for meetings.|Вона завжди пунктуальна на зустрічах.
realistic|adj|ˌrɪəˈlɪstɪk|4032|реалістичний|The plan seems realistic.|План виглядає реалістичним.
reasonable|adj|ˈriːzənəbl|2533|розумний; доступний|His request seems reasonable./The price is quite reasonable.|Його прохання здається розумним./Ціна досить доступна.
relaxed|adj|rɪˈlækst|NULL|розслаблений|He seemed very relaxed after his vacation.|Після відпустки він виглядав дуже розслабленим.
reliable|adj|rɪˈlaɪəbl|3535|надійний|This car is very reliable.|Ця машина дуже надійна.
rich|adj|rɪtʃ|1079|багатий|He became rich through investments./The soil here is rich in nutrients.|Він став багатим завдяки інвестиціям./Грунт тут багатий на поживні речовини.
rude|adj|ruːd|NULL|грубий; нечемний|It's rude to interrupt someone while they're speaking./He was very rude to the waiter.|Грубо переривати когось під час розмови./Він був дуже нечемним до офіціанта.
sad|adj|sæd|2164|сумний|She was sad after hearing the news.|Вона була сумна після того, як почула новини.
satisfied|adj|ˈsætɪsfaɪd|NULL|задоволений|She was satisfied with the results.|Вона була задоволена результатами.
serious|adj|ˈsɪəriəs|756|серйозний|This is a serious matter.|Це серйозна справа.
skilled|adj|skɪld|4961|кваліфікований|He's a skilled carpenter.|Він кваліфікований тесля.
slim|adj|slɪm|NULL|стрункий|She looks very slim in that dress.|Вона виглядає дуже стрункою в цій сукні.
smart|adj|smɑːrt|1869|розумний; елегантний|She's very smart, she'll figure it out./He looked smart in his new suit.|Вона дуже розумна, вона розбереться./Він виглядав елегантно в своєму новому костюмі.
special|adj|ˈspɛʃəl|521|спеціальний; особливий|This is a special occasion./They have a special offer today.|Це особливий випадок./Сьогодні у них спеціальна пропозиція.
strange|adj|streɪndʒ|1589|дивний; незвичайний|It's a strange coincidence./She had a strange feeling.|Це дивне збіг./У неї було незвичайне відчуття.
strong|adj|strɒŋ|459|сильний; міцний|She's very strong for her age./This coffee is too strong for me.|Вона дуже сильна для свого віку./Ця кава для мене занадто міцна.
stupid|adj|ˈstjuːpɪd|2725|дурний|It was a stupid mistake to make.|Це була дурна помилка.
sure|adj|ʃʊər|2322|впевнений; точно|Are you sure about this?/He's sure to come.|Ти впевнений у цьому?/Він точно прийде.
surprised|adj|səˈpraɪzd|1934|здивований|I was surprised to hear the news.|Я був здивований, почувши новини.
terrible|adj|ˈtɛrəbl|1958|жахливий|The weather was terrible yesterday.|Погода була жахливою вчора.
tired|adj|ˈtaɪərd|1973|втомлений|I'm so tired after work.|Я такий втомлений після роботи.
true|adj|truː|493|правдивий|Is it true that you're moving?|Чи правда, що ви переїжджаєте?
typical|adj|ˈtɪpɪkəl|1849|типовий|This is a typical day for me.|Це типовий день для мене.
unable|adj|ʌnˈeɪbl|2155|нездатний|He was unable to attend the meeting.|Він був нездатний прийти на зустріч.
unusual|adj|ʌnˈjuːʒʊəl|2054|незвичайний|It's unusual to see snow here in May.|Незвично бачити сніг тут у травні.
well|adv|wɛl|644|добре|He performed well in the exam.|Він добре впорався з іспитом.
wonderful|adj|ˈwʌndəfʊl|1412|чудовий|It was a wonderful evening.|Це був чудовий вечір.

Category: Places: Buildings
apartment block|n|əˈpɑːrtmənt blɒk|NULL|блок квартир|Her apartment is in the new block.|Її квартира знаходиться в новому блоці.
bank|n|bæŋk|662|банк|He deposited money in the bank.|Він поклав гроші в банк.
block of flats|n|blɒk əv ˈflæts|NULL|блок квартир|They live in a block of flats.|Вони живуть у блоці квартир.
bookshop|n|ˈbʊkʃɒp|NULL|книгарня|She loves to spend time in bookshops.|Вона любить проводити час у книгарнях.
cafe|n|ˈkæfeɪ|NULL|кафе|Let's meet at the cafe on the corner.|Зустрінемося в кафе на розі.
castle|n|ˈkæsəl|NULL|замок|They visited a medieval castle.|Вони відвідали середньовічний замок.
cathedral|n|kəˈθiːdrəl|NULL|собор|The cathedral had beautiful stained glass windows.|Собор мав красиві вітражі.
church|n|ʧɜːʧ|649|церква|They went to church on Sunday.|Вони пішли до церкви в неділю.
cinema|n|ˈsɪnəmə|NULL|кінотеатр|Let's go to the cinema tonight.|Давай підемо в кінотеатр сьогодні ввечері.
clinic|n|ˈklɪnɪk|2410|клініка|She works at a dental clinic.|Вона працює в стоматологічній клініці.
club|n|klʌb|1263|клуб|She's a member of the book club.|Вона член книжкового клубу.
college|n|ˈkɒlɪdʒ|416|коледж|He's attending college in Boston.|Він навчається в коледжі в Бостоні.
cottage|n|ˈkɒtɪdʒ|4820|котедж; садиба|They live in a small cottage by the sea.|Вони живуть у маленькому котеджі біля моря.
department|n|dɪˈpɑːtmənt|1202|відділ; департамент|She works in the sales department.|Вона працює у відділі продажів.  
factory|n|ˈfæktəri|2151|фабрика; завод|He works in a car factory.|Він працює на автомобільному заводі.
gallery|n|ˈɡæləri|3382|галерея|We visited an art gallery in the city.|Ми відвідали художню галерею в місті.
garage|n|ˈɡærɑːʒ|3237|гараж|He parked the car in the garage.|Він поставив машину в гараж.
guest-house|n|ˈɡɛstˌhaʊs|NULL|гостьовий будинок|They stayed at a guest-house during their trip.|Вони зупинилися в гостьовому будинку під час подорожі.
hospital|n|ˈhɒspɪtəl|648|лікарня|He was taken to the hospital after the accident.|Після аварії його відвезли до лікарні.
hotel|n|həʊˈtɛl|1005|готель|We booked a room in a hotel near the beach.|Ми забронювали номер у готелі біля пляжу.
house|n|haʊs|2667|будинок|They bought a new house in the suburbs.|Вони купили новий будинок у передмісті.
kiosk|n|ˈkiːɒsk|NULL|кіоск|She bought a magazine at the kiosk.|Вона купила журнал у кіоску.
library|n|ˈlaɪbrəri|2148|бібліотека|She spends a lot of time in the library.|Вона проводить багато часу в бібліотеці.
mosque|n|mɒsk|NULL|мечеть|We visited a beautiful mosque on our trip.|Ми відвідали красиву мечеть під час нашої подорожі.
museum|n|mjuˈziːəm|1736|музей|They spent the afternoon at the history museum.|Вони провели післяобідній час в історичному музеї.
office block|n|ˈɒfɪs blɒk|NULL|офісний блок|The new office block is very modern.|Новий офісний блок дуже сучасний.
palace|n|ˈpæləs|4731|палац|The king lives in a grand palace.|Король живе у величному палаці.
police station|n|pəˈlis ˈsteɪʃən|NULL|поліцейська дільниця|Report the incident at the nearest police station.|Повідомте про інцидент у найближчій поліцейській дільниці.
post office|n|ˈpoʊst ˈɒfɪs|NULL|пошта; поштове відділення|I need to go to the post office to send this parcel.|Мені потрібно піти на пошту, щоб відправити цю посилку.
prison|n|ˈprɪzn|1289|в'язниця|He was sent to prison for his crimes.|Його відправили до в'язниці за його злочини.
ruin|v|ˈruːɪn|4237|руйнувати|The storm could ruin the crops./He ruined his chances by being late.|Буря може зруйнувати врожай./Він зруйнував свої шанси, запізнившись.
school|n|skuːl|125|школа|He goes to school every day.|Він ходить до школи щодня.
shop|n|ʃɒp|3475|магазин|Let's go to the shop for some groceries.|Давай підемо до магазину за продуктами.
sports centre|n|ˈspɔːrts ˌsɛntər|NULL|спортивний центр|They're building a new sports centre.|Вони будують новий спортивний центр.
stadium|n|ˈsteɪdiəm|4167|стадіон|The concert is at the stadium.|Концерт відбудеться на стадіоні.
store|n|stɔːr|3018|магазин; склад|There's a new furniture store downtown./They keep supplies in the store.|У центрі міста відкрився новий меблевий магазин./Вони зберігають запаси на складі.
supermarket|n|ˈsuːpərˌmɑːrkɪt|4737|супермаркет|I'll go to the supermarket after work.|Я піду до супермаркету після роботи.
swimming pool|n|ˈswɪmɪŋ puːl|NULL|басейн|Let's go to the swimming pool tomorrow.|Давай завтра підемо до басейну.
theatre|n|ˈθɪətər|NULL|театр|We're going to the theatre tonight.|Ми йдемо в театр сьогодні ввечері.
tower|n|ˈtaʊər|2435|вежа|The Eiffel Tower is iconic.|Ейфелева вежа є іконічною.
university|n|ˌjuːnɪˈvɜːrsɪti|1229|універсітет|She's studying at a university in London.|Вона вчиться в університеті в Лондоні.

Category: Places: Countryside
area|n|ˈeəriə|231|район; область|This is a residential area.|Це житловий район.
bay|n|beɪ|3561|затока|The bay offered a beautiful view.|Затока пропонувала чудовий вид.
beach|n|biːʧ|1951|пляж|We walked along the beach at sunset.|Ми гуляли по пляжу на заході сонця.
canal|n|kəˈnæl|NULL|канал|The canal runs through the city.|Канал проходить через місто.
cliff|n|klɪf|4357|скеля; урвище|They stood on the edge of the cliff.|Вони стояли на краю скелі.
desert|n|ˈdɛzərt|2216|пустеля|The Sahara is the largest desert in the world.|Сахара — найбільша пустеля у світі.  
earth|n|ɜːθ|1730|земля; планета|The Earth orbits the sun.|Земля обертається навколо Сонця.
farm|n|fɑːm|1265|ферма; господарство|They live on a farm.|Вони живуть на фермі.
field|n|fiːld|440|поле; ділянка|The cows are in the field.|Корови на полі.
forest|n|ˈfɒrɪst|1112|ліс; лісова місцевість|We went for a walk in the forest.|Ми пішли на прогулянку в ліс.
harbour|n|ˈhɑːbə|NULL|гавань|The ships are docked in the harbour.|Кораблі стоять у гавані.
hill|n|hɪl|2028|пагорб|They climbed to the top of the hill.|Вони піднялися на вершину пагорба.
island|n|ˈaɪlənd|1521|острів|They spent their vacation on a small island.|Вони провели відпустку на маленькому острові.
lake|n|leɪk|2204|озеро|They went fishing at the lake.|Вони ходили на рибалку на озеро.
land|n/v|lænd|2044|земля; приземлятися|He owns a lot of land./The plane will land soon.|Він володіє багатьма землями./Літак скоро приземлиться.
mountain|n|ˈmaʊntən|1246|гора|They climbed the highest mountain in the region.|Вони піднялися на найвищу гору в регіоні.
ocean|n|ˈoʊʃən|1856|океан|They sailed across the ocean.|Вони пливли через океан.
path|n|pɑːθ|1343|стежка; шлях|We walked along the forest path.|Ми йшли лісовою стежкою.
port|n|pɔːrt|2741|порт|The ship docked at the port.|Корабель пришвартувався в порту.
quay|n|kiː|NULL|пристань|The ship was moored at the quay.|Корабель був пришвартований біля пристані.
railway|n|ˈreɪlweɪ|NULL|залізниця|They traveled by railway.|Вони подорожували залізницею.
rainforest|n|ˈreɪnˌfɒrɪst|NULL|тропічний ліс|They're working to protect the rainforest.|Вони працюють над захистом тропічного лісу.
region|n|ˈriːdʒən|794|регіон; область|This region is known for its wine.|Цей регіон відомий своїми винами.
river|n|ˈrɪvər|1334|річка|They went fishing in the river.|Вони ходили ловити рибу в річці.
rock|n|rɒk|4205|скеля; камінь|They climbed the rock to see the view./He threw a rock into the water.|Вони піднялися на скелю, щоб побачити вид./Він кинув камінь у воду.
sand|n|sænd|2224|пісок|Children were playing in the sand.|Діти гралися в піску.
scenery|n|ˈsiːnəri|NULL|пейзаж; декорації|The scenery in the countryside is beautiful./The play's scenery was impressive.|Пейзаж у сільській місцевості дуже красивий./Декорації до вистави були вражаючими.
sea|n|siː|992|море|We're planning a trip to the sea.|Ми плануємо поїздку до моря.
seaside|n|ˈsiːˌsaɪd|NULL|узбережжя|They spent their vacation at the seaside.|Вони провели відпустку на узбережжі.
sky|n|skaɪ|1150|небо|The sky was clear and blue.|Небо було чистим і синім.
soil|n|sɔɪl|1805|ґрунт; земля|The soil here is very fertile./He wiped the dirt off his hands on the soil.|Ґрунт тут дуже родючий./Він витер бруд з рук об землю.
stream|n|striːm|2251|потік; струмок|We followed the stream through the forest./The stream of people never ended.|Ми йшли вздовж потоку через ліс./Струмок людей не закінчувався.
valley|n|ˈvæli|3182|долина|The village lies in a beautiful valley.|Село розташоване в прекрасній долині.
village|n|ˈvɪlɪdʒ|1251|село|They live in a small village.|Вони живуть у маленькому селі.
waterfall|n|ˈwɔːtəfɔːl|NULL|водоспад|The waterfall was spectacular.|Водоспад був видовищним.
wood|n|wʊd|1242|дерево; ліс|The table is made of wood./They went for a walk in the wood.|Стіл зроблений з дерева./Вони пішли гуляти в ліс.

Category: Places: Town and City
airport|n|ˈeərpɔːrt|1780|аеропорт|We met at the airport.|Ми зустрілися в аеропорту.
bridge|n|brɪdʒ|1698|міст|They crossed the river via the bridge.|Вони перейшли річку через міст.
bus station|n|bʌs ˈsteɪʃən|NULL|автобусна станція|Meet me at the bus station.|Зустрінемося на автобусній станції.
bus stop|n|bʌs stɒp|NULL|автобусна зупинка|The bus stop is just around the corner.|Автобусна зупинка за рогом.
car park|n|ˈkɑː pɑːrk|NULL|автостоянка|The car park was full.|Автостоянка була заповнена.
city centre|n|ˌsɪti ˈsɛntər|NULL|центр міста|The city centre is very busy.|Центр міста дуже жвавий.
comer|n|ˈkʌmər|NULL|прибулець; новачок|She's a new comer to the city.|Вона новачок у місті.
crossing|n|ˈkrɒsɪŋ|NULL|перехід; перехрестя|The pedestrian crossing is over there.|Пішохідний перехід там.
crossroads|n|ˈkrɒsroʊdz|NULL|перехрестя|We met at the crossroads.|Ми зустрілися на перехресті.
fountain|n|ˈfaʊntɪn|NULL|фонтан; джерело|The water in the fountain sparkled.|Вода у фонтані блищала.
market|n|ˈmɑːkɪt|2795|ринок; базар|They went to the local market.|Вони пішли на місцевий ринок.
motorway|n|ˈmoʊtərˌweɪ|NULL|автомагістраль|We took the motorway to get there quickly.|Ми скористалися автомагістраллю, щоб швидко туди дістатися.
park|n|pɑːrk|3499|парк|We went for a walk in the park.|Ми пішли на прогулянку в парк.
pavement|n|ˈpeɪvmənt|NULL|тротуар|She tripped on the uneven pavement.|Вона спіткнулася на нерівному тротуарі.
petrol station|n|ˈpɛtrəl ˈsteɪʃən|NULL|заправна станція|We stopped at a petrol station for fuel.|Ми зупинилися на заправній станції, щоб заправитися.
playground|n|ˈpleɪɡraʊnd|NULL|ігровий майданчик|The children are playing at the playground.|Діти грають на ігровому майданчику.
road|n|roʊd|490|дорога|The road was closed due to construction.|Дорога була закрита через будівництво.
roundabout|n|ˈraʊndəbaʊt|NULL|кругове перехрестя|Take the second exit at the roundabout.|Візьми другий виїзд на круговому перехресті.
route|n|ruːt|1961|маршрут|This is the best route to the airport.|Це найкращий маршрут до аеропорту.
shopping centre|n|ˈʃɒpɪŋ ˌsɛntər|NULL|торговий центр|They met at the shopping centre.|Вони зустрілися в торговому центрі.
signpost|n|ˈsaɪnˌpoʊst|NULL|вказівник; стовп з дорожніми знаками|The signpost showed the way to the village.|Вказівник показував дорогу до села.
square|n|skwɛər|3374|площа; квадрат|Meet me at the main square./Draw a square on the paper.|Зустрінемося на головній площі./Намалюй квадрат на папері.
station|n|ˈsteɪʃən|844|станція|We'll meet at the train station.|Зустрінемося на залізничній станції.
subway|n|ˈsʌbweɪ|NULL|метро; підземний перехід|We took the subway to get downtown./There's a subway under the road.|Ми скористалися метро, щоб дістатися до центру міста./Там є підземний перехід під дорогою.
taxi rank|n|ˈtæksi ræŋk|NULL|стоянка таксі|There's a taxi rank just outside the station.|Стоянка таксі знаходиться прямо біля вокзалу.
tunnel|n|ˈtʌnl|3385|тунель|The train went through the tunnel.|Поїзд пройшов через тунель.
turning|n|ˈtɜːrnɪŋ|NULL|поворот|Take the next turning on the right.|Поверни на наступному повороті праворуч.
underground|adj|ˈʌndərˌɡraʊnd|NULL|підземний|The city has an extensive underground rail system.|У міста є розгалужена підземна залізниця.
zoo|n|zuː|NULL|зоопарк|Let's take the kids to the zoo this weekend.|Давайте в цей вихідний поведемо дітей у зоопарк.

Category: Services
bank|n|bæŋk|662|банк|He deposited money in the bank.|Він поклав гроші в банк.
cafe|n|ˈkæfeɪ|NULL|кафе|Let's meet at the cafe on the corner.|Зустрінемося в кафе на розі.
cinema|n|ˈsɪnəmə|NULL|кінотеатр|Let's go to the cinema tonight.|Давай підемо в кінотеатр сьогодні ввечері.
dentist|n|ˈdɛntɪst|NULL|стоматолог|I have an appointment with the dentist.|У мене запис до стоматолога.  
doctor|n|ˈdɒktər|571|лікар|She visited the doctor for a check-up.|Вона відвідала лікаря для огляду.
dry cleaner|n|ˌdraɪ ˈkliːnər|NULL|хімчистка|I took my suit to the dry cleaner.|Я відніс свій костюм у хімчистку.
gallery|n|ˈɡæləri|3382|галерея|We visited an art gallery in the city.|Ми відвідали художню галерею в місті.
garage|n|ˈɡærɑːʒ|3237|гараж|He parked the car in the garage.|Він поставив машину в гараж.
guest-house|n|ˈɡɛstˌhaʊs|NULL|гостьовий будинок|They stayed at a guest-house during their trip.|Вони зупинилися в гостьовому будинку під час подорожі.
hairdresser|n|ˈheəˌdresə|NULL|перукар|She went to the hairdresser to dye her hair.|Вона пішла до перукаря, щоб пофарбувати волосся.
hotel|n|həʊˈtɛl|1005|готель|We booked a room in a hotel near the beach.|Ми забронювали номер у готелі біля пляжу.
library|n|ˈlaɪbrəri|2148|бібліотека|She spends a lot of time in the library.|Вона проводить багато часу в бібліотеці.
museum|n|mjuˈziːəm|1736|музей|They spent the afternoon at the history museum.|Вони провели післяобідній час в історичному музеї.
post office|n|ˈpoʊst ˈɒfɪs|NULL|пошта; поштове відділення|I need to go to the post office to send this parcel.|Мені потрібно піти на пошту, щоб відправити цю посилку.
restaurant|n|ˈrɛstərɒnt|1118|ресторан|We're going to a new restaurant tonight.|Ми йдемо в новий ресторан сьогодні ввечері.
sports centre|n|ˈspɔːrts ˌsɛntər|NULL|спортивний центр|They're building a new sports centre.|Вони будують новий спортивний центр.
swimming pool|n|ˈswɪmɪŋ puːl|NULL|басейн|Let's go to the swimming pool tomorrow.|Давай завтра підемо до басейну.
theatre|n|ˈθɪətər|NULL|театр|We're going to the theatre tonight.|Ми йдемо в театр сьогодні ввечері.

Category: Shopping
advertise|v|ˈædvətaɪz|NULL|рекламувати|They decided to advertise their new product.|Вони вирішили рекламувати свій новий продукт.
assistant|n|əˈsɪstənt|2849|помічник|She works as an assistant to the manager.|Вона працює помічником менеджера.
bill|n|bɪl|809|рахунок; банкнота|The bill came to $50.|Рахунок склав 50 доларів.
book|n|bʊk|242|книга|He bought a new book at the store.|Він купив нову книгу в магазині.
buy|v|baɪ|398|купувати|I need to buy some groceries.|Мені потрібно купити продукти.
cash|n|kæʃ|1735|готівка|He paid in cash.|Він заплатив готівкою.
change|v|ʧeɪndʒ|357|змінювати; міняти|She decided to change her job.|Вона вирішила змінити роботу.
cheap|adj|ʧiːp|1944|дешевий|This is a cheap alternative.|Це дешева альтернатива.
cheque|n|ʧɛk|NULL|чек|He wrote a cheque for the bill.|Він виписав чек на рахунок.
choose|v|ʧuːz|601|вибирати; обирати|Please choose what you want to eat.|Будь ласка, оберіть, що ви хочете їсти.
collect|v|kəˈlɛkt|1325|збирати; колекціонувати|He likes to collect stamps.|Він любить збирати марки.
complain|v|kəmˈpleɪn|1874|скаржитися|He likes to complain about everything.|Він любить скаржитися на все.
cost|v|kɒst|1121|коштувати|How much does it cost?|Скільки це коштує?
credit card|n|ˈkrɛdɪt kɑːrd|NULL|кредитна картка|I paid with my credit card.|Я заплатив кредитною карткою.
customer|n|ˈkʌstəmər|1102|клієнт; покупець|The customer is always right.|Клієнт завжди правий.
dear|adj|dɪər|3365|дорогий; любий|She is very dear to me./Dear friend, how are you?|Вона мені дуже дорога./Любий друже, як справи?  
deposit|n|dɪˈpɒzɪt|4744|депозит; застава|I put a deposit on the apartment./You need to pay a deposit for the rental car.|Я вніс депозит за квартиру./Вам потрібно внести заставу за оренду автомобіля.  
exchange|v|ɪksˈtʃeɪndʒ|4189|обмінювати; замінювати|They exchanged gifts.|Вони обмінялися подарунками.
expensive|adj|ɪkˈspɛnsɪv|1674|дорогий; вартісний|This watch is very expensive.|Цей годинник дуже дорогий.
hire|v/n|ˈhaɪə|1500|наймати; оренда|They hired a new employee./The car is available for hire.|Вони найняли нового працівника./Машина доступна для оренди.
inexpensive|adj|ˌɪnɛkˈspɛnsɪv|NULL|недорогий|This restaurant offers inexpensive meals.|Цей ресторан пропонує недорогі страви.
luxury|n|ˈlʌkʃəri|NULL|розкіш|They stayed in a luxury hotel.|Вони зупинилися в розкішному готелі.
money|n|ˈmʌni|233|гроші|She doesn't have enough money for the trip.|У неї недостатньо грошей на поїздку.
