ill|adj|ɪl|2970|хворий|She's been ill for a week now.|Вона вже тиждень хвора.
illness|n|ˈɪlnəs|2325|хвороба|He recovered from his illness quickly.|Він швидко одужав від своєї хвороби.
imagination|n|ɪˌmædʒɪˈneɪʃən|2915|уява|Children have such vivid imaginations.|У дітей така яскрава уява.
imagine|v|ɪˈmædʒɪn|912|уявляти|Imagine you're on a beach.|Уяви собі, що ти на пляжі.
immediate|adj|ɪˈmiːdiət|2199|негайний; безпосередній|We need an immediate response.|Нам потрібна негайна відповідь.
immediately|adv|ɪˈmiːdiətli|1145|негайно|He left immediately after the meeting.|Він пішов негайно після зустрічі.
immigration|n|ˌɪmɪˈɡreɪʃən|2452|імміграція|The immigration process can be complex.|Процес імміграції може бути складним.
import|v/n|ˈɪmpɔːt|4087|імпортувати; імпорт|They import coffee from Brazil./The import of goods increased.|Вони імпортують каву з Бразилії./Імпорт товарів зріс.
importance|n|ɪmˈpɔːtəns|1582|важливість|He stressed the importance of education.|Він підкреслив важливість освіти.
important|adj|ɪmˈpɔːtənt|267|важливий|This is an important meeting.|Це важлива зустріч.
impossible|adj|ɪmˈpɒsəbəl|1615|неможливий|It seemed impossible at first.|Спочатку це здавалося неможливим.
improve|v|ɪmˈpruːv|998|покращувати|He's working to improve his English.|Він працює над покращенням своєї англійської.
in|prep|ɪn|3038|у; в|She's in the kitchen.|Вона в кухні.
in advance|phr|ɪn ədˈvɑːns|NULL|заздалегідь|Please book your ticket in advance.|Будь ласка, забронюйте свій квиток заздалегідь.
in any case|phr|ɪn ˈɛni keɪs|NULL|у будь-якому разі|In any case, we'll meet at 5.|У будь-якому разі, ми зустрінемося о 5.
in case of|phr|ɪn ˈkeɪs əv|NULL|у разі|In case of emergency, call this number.|У разі надзвичайної ситуації, телефонуйте за цим номером.
include|v|ɪnˈkluːd|293|включати|The price includes breakfast.|Ціна включає сніданок.
income|n|ˈɪnkʌm|1141|дохід|His income has increased this year.|Його дохід цього року зріс.
incorrect|adj|ˌɪnkəˈrɛkt|NULL|неправильний|That's an incorrect answer.|Це неправильна відповідь.
increase|v/n|ɪnˈkriːs|1267|збільшувати; зростання|They plan to increase production./There was a significant increase in sales.|Вони планують збільшити виробництво./Був значний зріст продажів.
in danger|phr|ɪn ˈdeɪndʒə|NULL|у небезпеці|The species is in danger of extinction.|Вид знаходиться в небезпеці зникнення.
indeed|adv|ɪnˈdiːd|851|справді|He is indeed a talented musician.|Він справді талановитий музикант.
independent|adj|ˌɪndɪˈpɛndənt|1271|незалежний|She's financially independent.|Вона фінансово незалежна.
index|n|ˈɪndɛks|2644|індекс; покажчик|Look at the index to find the page.|Подивіться в індекс, щоб знайти сторінку.
India|n|ˈɪndiə|NULL|Індія|He traveled to India last year.|Він подорожував до Індії минулого року.
Indian|adj|ˈɪndiən|2340|індійський|She cooked an Indian dish for dinner.|Вона приготувала індійську страву на вечерю.
individual|adj/n|ˌɪndɪˈvɪdʒuəl|981|індивідуальний; особа|Each individual has unique needs./He's an individual with strong beliefs.|Кожна особа має унікальні потреби./Він особа з сильними переконаннями.
indoor|adj|ˈɪndɔː|NULL|внутрішній; домашній|We have indoor plants.|У нас є кімнатні рослини.
indoors|adv|ɪnˈdɔːz|NULL|у приміщенні; в будинку|It's cold outside, let's stay indoors.|Надворі холодно, давай залишимося в будинку.
industry|n|ˈɪndəstri|552|промисловість|The automotive industry is growing.|Автомобільна промисловість розвивається.
inexpensive|adj|ˌɪnɛkˈspɛnsɪv|NULL|недорогий|This restaurant offers inexpensive meals.|Цей ресторан пропонує недорогі страви.
in fact|phr|ɪn ˈfækt|NULL|насправді|In fact, I knew her before.|Насправді, я знав її раніше.
influence|n/v|ˈɪnfluəns|1806|вплив; впливати|His speech had a great influence on the audience./She tried to influence the decision.|Його промова мала великий вплив на аудиторію./Вона намагалася вплинути на рішення.
inform|v|ɪnˈfɔːm|2196|інформувати|Please inform me of any changes.|Будь ласка, інформуйте мене про будь-які зміни.
information|n|ˌɪnfəˈmeɪʃən|315|інформація|For more information, visit our website.|Для додаткової інформації, відвідайте наш сайт.
in front of|phr|ɪn ˈfrʌnt əv|NULL|перед; попереду|He parked in front of the house.|Він припаркувався перед будинком.
ingredients|n|ɪnˈɡriːdiənts|NULL|інгредієнти|Check the ingredients on the label.|Перевірте інгредієнти на етикетці.
inhabitant|n|ɪnˈhæbɪtənt|NULL|житель|The city has over a million inhabitants.|У місті живе понад мільйон жителів.
in half|phr|ɪn ˈhɑːf|NULL|навпіл|Cut the apple in half.|Розріж яблуко навпіл.
in ink|phr|ɪn ˈɪŋk|NULL|чорнилом|Sign the document in ink.|Підпишіть документ чорнилом.
initial|adj/n|ɪˈnɪʃəl|1957|початковий; ініціали|His initial reaction was shock./Write your initials here.|Його початкова реакція була шоком./Напишіть тут свої ініціали.
injure|v|ˈɪndʒər|3755|травмувати|He was injured in the accident.|Він був травмований в аварії.
ink|n|ɪŋk|NULL|чорнило|She refilled her pen with ink.|Вона заправила ручку чорнилом.
in love|phr|ɪn ˈlʌv|NULL|закоханий|They are deeply in love.|Вони глибоко закохані.
inn|n|ɪn|NULL|готель; заїжджий двір|They stayed at a quaint inn.|Вони зупинилися в затишному готелі.
in order|phr|ɪn ˈɔːdə|NULL|у порядку|Everything is in order.|Все у порядку.
in order to|phr|ɪn ˈɔːdə tuː|NULL|для того щоб|In order to succeed, you must work hard.|Для того щоб досягти успіху, треба багато працювати.
in pencil|phr|ɪn ˈpɛnsəl|NULL|олівцем|Write your answer in pencil.|Напиши відповідь олівцем.
in pieces|phr|ɪn ˈpiːsɪz|NULL|на шматки|The vase fell and broke in pieces.|Ваза впала і розбилася на шматки.
in place|phr|ɪn ˈpleɪs|NULL|на місці|Everything is in place for the event.|Все готове на місці для заходу.
in private|phr|ɪn ˈpraɪvət|NULL|приватно|Can we discuss this in private?|Чи можемо ми обговорити це приватно?
in public|phr|ɪn ˈpʌblɪk|NULL|публічно|He doesn't like to argue in public.|Він не любить сваритися публічно.
inquiry|n|ɪnˈkwaɪəri|3396|запит; розслідування|She made an inquiry about the job.|Вона зробила запит щодо роботи.
insect|n|ˈɪnsɛkt|3434|комаха|There's an insect buzzing around the light.|Коло світла гуде комаха.
inside|adv/prep/n|ɪnˈsaɪd|3980|всередині; всередині; внутрішня сторона|He's inside the house./Look inside the box./The inside of the cake was delicious.|Він всередині будинку./Подивися всередину коробки./Внутрішня частина торта була смачною.
insist|v|ɪnˈsɪst|1366|наполягати|She insists on doing it herself.|Вона наполягає на тому, щоб зробити це сама.
instance|n|ˈɪnstəns|2981|приклад; випадок|In this instance, we need to act quickly.|У цьому випадку нам потрібно діяти швидко.
instead|adv|ɪnˈstɛd|1069|замість|He went to the library instead.|Він пішов до бібліотеки замість того.
instead of|prep phr|ɪnˈstɛd əv|NULL|замість|Instead of coffee, he had tea.|Замість кави він випив чай.
in stock|phr|ɪn ˈstɒk|NULL|у наявності|Do you have this item in stock?|Чи є цей товар у наявності?
instruction|n|ɪnˈstrʌkʃən|1572|інструкція; настанова|Follow the instructions carefully.|Дотримуйся інструкцій уважно.
instructor|n|ɪnˈstrʌktə|3239|інструктор|The ski instructor was very patient.|Інструктор з лиж дуже терплячий.
instrument|n|ˈɪnstrəmənt|1621|інструмент|She plays several musical instruments.|Вона грає на кількох музичних інструментах.
insure|v|ɪnˈʃʊə|NULL|страхувати|They insured their new car.|Вони застрахували свій новий автомобіль.
intelligent|adj|ɪnˈtɛlɪdʒənt|3745|розумний; інтелігентний|He's an intelligent student.|Він розумний студент.
intend|v|ɪnˈtɛnd|1544|мати намір; планувати|I intend to travel next year.|Я маю намір подорожувати наступного року.
intermediate|adj/n|ˌɪntəˈmiːdiət|NULL|середній; проміжний|He's at an intermediate level in Spanish./The intermediate stage was challenging.|Він на середньому рівні іспанської./Проміжний етап був складним.
international|adj|ˌɪntəˈnæʃənəl|501|міжнародний|It's an international conference.|Це міжнародна конференція.
internet|n|ˈɪntəˌnɛt|NULL|інтернет|She uses the internet for research.|Вона використовує інтернет для досліджень.
interpret|v|ɪnˈtɜːprɪt|2783|тлумачити; перекладати|Can you interpret this sentence?|Чи можете ви перекласти це речення?
interpreter|n|ɪnˈtɜːrprɪtər|NULL|перекладач|He works as an interpreter at the embassy.|Він працює перекладачем в посольстві.
interrupt|v|ˌɪntəˈrʌpt|3435|переривати|Please don't interrupt while I'm speaking.|Будь ласка, не переривай, коли я говорю.
interval|n|ˈɪntəvəl|4697|інтервал; пауза|There will be a short interval between acts.|Буде коротка пауза між актами.
interview|n|ˈɪntərvjuː|2274|інтерв'ю|She has an interview for the job tomorrow.|У неї інтерв'ю на роботу завтра.
in the end|phr|ɪn ði ˈɛnd|NULL|в кінці кінців|In the end, everything worked out.|В кінці кінців, все вийшло.
in time|phr|ɪn ˈtaɪm|NULL|вчасно|He arrived in time for the meeting.|Він прибув вчасно на зустріч.
into|prep|ˈɪntuː|65|в; у|She walked into the room.|Вона зайшла в кімнату.
introduce|v|ˌɪntrəˈdjuːs|1230|представляти; вводити|Let me introduce you to my friend./They introduced new policies.|Дозвольте представити вам мого друга./Вони ввели нові політики.
introduction|n|ˌɪntrəˈdʌkʃən|2926|введення; знайомство|The book has a long introduction./I appreciated the introduction to her family.|Книга має довге введення./Я цінував знайомство з її родиною.
in turn|phr|ɪn ˈtɜːn|NULL|по черзі|They spoke in turn at the meeting.|Вони виступали по черзі на зустрічі.
in two|phr|ɪn ˈtuː|NULL|навпіл|Cut the cake in two.|Розріж торт навпіл.
invade|v|ɪnˈveɪd|4560|вторгатися|The army plans to invade at dawn.|Армія планує вторгнутися на світанку.
invasion|n|ɪnˈveɪʒən|3323|вторгнення|The invasion was unexpected.|Вторгнення було несподіваним.
invent|v|ɪnˈvɛnt|3426|винайти|He invented a new type of engine.|Він винайшов новий тип двигуна.
invention|n|ɪnˈvɛnʃən|4828|винахід|His latest invention will change the industry.|Його останній винахід змінить галузь.
invitation|n|ˌɪnvɪˈteɪʃən|4110|запрошення|We received an invitation to the wedding.|Ми отримали запрошення на весілля.
invite|v|ɪnˈvaɪt|1610|запрошувати|She invited all her friends to the party.|Вона запросила всіх своїх друзів на вечірку.
involve|v|ɪnˈvɒlv|657|включати; залучати|The project will involve several departments.|Проект включатиме кілька відділів.
Ireland|n|ˈaɪərlənd|NULL|Ірландія|He's planning a trip to Ireland.|Він планує поїздку до Ірландії.
Irish|adj|ˈaɪrɪʃ|2955|ірландський|She loves Irish music.|Вона любить ірландську музику.
iron|n/v|ˈaɪən|2300|залізо; прасувати|The bridge is made of iron./She irons her clothes every Sunday.|Міст зроблений із заліза./Вона прасує свій одяг кожної неділі.
island|n|ˈaɪlənd|1521|острів|They spent their vacation on a small island.|Вони провели відпустку на маленькому острові.
issue|n/v|ˈɪʃuː|1875|питання; видавати|The main issue is funding./The magazine is issued monthly.|Основне питання - фінансування./Журнал видається щомісяця.
IT|n|ˌaɪˈtiː|NULL|інформаційні технології|He works in IT.|Він працює в сфері інформаційних технологій.
it|pron|ɪt|10|воно; це|It's raining outside./It was a great movie.|Надворі дощ./Це був чудовий фільм.
Italian|adj|ɪˈtæliən|2660|італійський|We had an Italian dinner.|У нас була італійська вечеря.
Italy|n|ˈɪtəli|NULL|Італія|She's traveling to Italy next month.|Вона подорожує до Італії наступного місяця.
item|n|ˈaɪtəm|1034|предмет; товар|Each item on the list needs to be checked.|Кожен предмет у списку потрібно перевірити.
its|pron|ɪts|78|його; її (неживе)|The cat chased its tail.|Кіт гнався за своїм хвостом.
itself|pron|ɪtˈsɛlf|557|сам; себе|The machine can clean itself.|Машина може самоочищатися.
jacket|n|ˈdʒækɪt|2287|куртка|He wore a lightweight jacket.|Він одягнув легку куртку.
jail|n/v|dʒeɪl|2551|в'язниця; ув'язнювати|He was sent to jail./They jailed him for theft.|Його відправили до в'язниці./Вони його ув'язнили за крадіжку.
jam|n|dʒæm|NULL|джем; варення|She spread some jam on her toast.|Вона намастила джем на свій тост.
January|January|ˈdʒænjuəri|NULL|січень|My birthday is in January.|Мій день народження в січні.
jazz|n|dʒæz|3887|джаз|They played jazz at the club.|Вони грали джаз у клубі.
jazz music|n|ˈdʒæz ˈmjuːzɪk|NULL|джазова музика|He enjoys listening to jazz music.|Він любить слухати джазову музику.
jealous|adj|ˈdʒɛləs|NULL|ревнивий|She was jealous of her sister's success.|Вона була ревнивою до успіху своєї сестри.
jeans|n|dʒiːnz|3450|джинси|He wore his favorite jeans.|Він одягнув свої улюблені джинси.
jet|n|dʒɛt|3170|реактивний літак; струмінь|They traveled by jet./The water came out in a jet.|Вони подорожували на реактивному літаку./Вода вийшла потоком.
jewellery|n|ˈdʒuːəlri|NULL|коштовності; прикраси|She inherited some beautiful jewellery.|Вона успадкувала красиві коштовності.
job|n|dʒɒb|244|робота; посада|He's looking for a new job.|Він шукає нову роботу.
jog|v|dʒɒɡ|NULL|бігати трусцем|She jogs every morning.|Вона біжить трусцем кожного ранку.
jogging|n|ˈdʒɒɡɪŋ|NULL|біг підтюпцем|Jogging is good for health.|Біг підтюпцем корисний для здоров'я.
join|v|dʒɔɪn|506|приєднуватися; з'єднувати|Join us for dinner./The pieces join together perfectly.|Приєднуйся до нас на вечерю./Деталі ідеально з'єднуються.
join in|v|ˌdʒɔɪn ˈɪn|NULL|приєднуватися|Everyone is welcome to join in the fun.|Усі запрошуються приєднатися до веселощів.
joke|n/v|dʒəʊk|4591|жарт; жартувати|He told a funny joke./They like to joke around.|Він розповів смішний жарт./Вони люблять жартувати.
journalism|n|ˈdʒɜːnəlɪzəm|4574|журналістика|She studied journalism in college.|Вона вивчала журналістику в коледжі.
journalist|n|ˈdʒɜːnəlɪst|2116|журналіст|He's a well-known journalist.|Він відомий журналіст.
journey|n|ˈdʒɜːrni|2431|подорож|Their journey took three days.|Їхня подорож тривала три дні.
judge|n/v|dʒʌdʒ|1764|суддя; судити|The judge made his ruling./Don't judge people by their appearance.|Суддя виніс своє рішення./Не суди людей за їхнім зовнішнім виглядом.
jug|n|dʒʌɡ|NULL|глечик|She poured the milk into a jug.|Вона налила молоко в глечик.
juice|n|dʒuːs|2329|сік|He drank a glass of orange juice.|Він випив склянку апельсинового соку.
July|July|dʒuːˈlaɪ|NULL|липень|They're getting married in July.|Вони одружуються в липні.
jump|v/n|dʒʌmp|4318|стрибати; стрибок|The cat jumped onto the table./He made a high jump.|Кіт стрибнув на стіл./Він зробив високий стрибок.
June|June|dʒuːn|NULL|червень|Summer starts in June.|Літо починається в червні.
jury|n|ˈdʒʊəri|1660|журі; присяжні|The jury reached a verdict.|Журі дійшло до вердикту.
just|adv|dʒʌst|1823|тільки; справедливий|I just finished my work./He's known for being just.|Я тільки що закінчив роботу./Він відомий своєю справедливістю.
kangaroo|n|ˌkæŋɡəˈruː|NULL|кенгуру|They saw kangaroos at the Australian zoo.|Вони побачили кенгуру в австралійському зоопарку.
keen|adj|kiːn|NULL|гострий; захоплений|He has a keen interest in science./She's keen on learning new things.|У нього гострий інтерес до науки./Вона захоплюється вивченням нових речей.
keen on|adj|ˌkiːn ˈɒn|NULL|захоплюватися; любити|She's keen on swimming.|Вона захоплюється плаванням.
keep|v|kiːp|156|зберігати; тримати|Keep this secret./Can you keep the dog for a while?|Зберігай цю таємницю./Чи можете ви потримати собаку на якийсь час?
keep fit|v|ˌkiːp ˈfɪt|NULL|тримати себе в формі|He keeps fit by running every day.|Він тримає себе в формі, бігаючи щодня.
keep in|v phr|kiːp ɪn|NULL|утримувати; тримати в|Keep the noise in, please.|Будь ласка, тримайте шум всередині.
keep on|v phr|kiːp ɒn|NULL|продовжувати; не переставати|Keep on trying until you succeed.|Продовжуй намагатися, доки не досягнеш успіху.
keep up|v phr|kiːp ʌp|NULL|підтримувати; не відставати|Keep up the good work./It's hard to keep up with the news.|Продовжуй добре працювати./Важко не відставати від новин.
kettle|n|ˈkɛtəl|NULL|чайник|Put the kettle on for tea.|Постав чайник для чаю.
key|n|kiː|1472|ключ|He lost his house key.|Він загубив ключ від будинку.
keyboard|n|ˈkiːbɔːrd|NULL|клавіатура|She types quickly on her keyboard.|Вона швидко друкує на клавіатурі.
kick|v|kɪk|1829|бити ногою|He kicked the ball into the goal.|Він бив по м'ячу в ворота.
kids|n|kɪdz|NULL|діти|The kids played in the park.|Діти грали в парку.
kill|v|kɪl|425|вбивати|The hunter killed the deer.|Мисливець вбив оленя.
kilo|n|ˈkiːləʊ|NULL|кілограм|He bought two kilos of apples.|Він купив два кілограми яблук.
kilometre|n|kɪˈlɒmɪtə|NULL|кілометр|The race is 5 kilometres long.|Забіг на 5 кілометрів.
kind|n/adj|kaɪnd|1423|вид; добрий|There are many kinds of flowers./She's very kind.|Існує багато видів квітів./Вона дуже добра.
king|n|kɪŋ|2359|король|He was crowned king at a young age.|Він був коронований королем у молодому віці.
kiosk|n|ˈkiːɒsk|NULL|кіоск|She bought a magazine at the kiosk.|Вона купила журнал у кіоску.
kiss|v/n|kɪs|4015|цілувати; поцілунок|They kissed under the moonlight./He gave her a goodbye kiss.|Вони цілувалися під місячним світлом./Він дав їй прощальний поцілунок.
kitchen|n|ˈkɪtʃɪn|1055|кухня|She's cooking dinner in the kitchen.|Вона готує вечерю на кухні.
kitten|n|ˈkɪtən|NULL|кошеня|They adopted a cute little kitten.|Вони взяли додому миле кошеня.
knee|n|niː|1497|коліно|He hurt his knee playing football.|Він пошкодив коліно, граючи у футбол.
kneel|v|niːl|4986|стояти на колінах|She knelt down to pray.|Вона стала на коліна, щоб помолитися.
knife|n|naɪf|2261|ніж|He cut the bread with a sharp knife.|Він різав хліб гострим ножем.
knit|v|nɪt|NULL|в'язати|She learned to knit scarves.|Вона навчилася в'язати шарфи.
knock|v/n|nɒk|2105|стукати; стук|Knock before you enter./There was a knock at the door.|Постукайте перед тим, як увійти./У двері постукали.
knock down|v phr|nɒk daʊn|NULL|збивати; зносити|The bulldozer knocked down the old building.|Бульдозер зніс старий будинок.
knock out|v phr|nɒk aʊt|NULL|нокаутувати; вибивати|He was knocked out in the first round./Knock out the old nail.|Він був нокаутований у першому раунді./Вибий старий цвях.
know|v|nəʊ|47|знати|Do you know the answer?|Ти знаєш відповідь?
knowledge|n|ˈnɒlɪdʒ|842|знання|His knowledge on the subject is vast.|Його знання про цю тему дуже великі.
laboratory|n|ləˈbɒrətəri|3156|лабораторія|She works in a chemistry laboratory.|Вона працює в хімічній лабораторії.
labourer|n|ˈleɪbərə|NULL|робітник|He's a hard-working labourer.|Він старанний робітник.
lack|n/v|læk|1990|нестача; не вистачати|There's a lack of interest./They lack the necessary skills.|Є нестача інтересу./Вони не мають необхідних навичок.
ladder|n|ˈlædə|4556|драбина|He climbed up the ladder to reach the roof.|Він піднявся по драбині, щоб дістатися до даху.
lady|n|ˈleɪdi|1526|леді; жінка|The lady at the counter was very helpful.|Жінка за стійкою була дуже корисною.
lake|n|leɪk|2204|озеро|They went fishing at the lake.|Вони ходили на рибалку на озеро.
lamb|n|læm|NULL|ягня; баранина|They served roast lamb for dinner.|На вечерю подали смажену баранину.
lamp|n|læmp|3973|лампа|She turned on the lamp for reading.|Вона ввімкнула лампу для читання.
land|n/v|lænd|2044|земля; приземлятися|He owns a lot of land./The plane will land soon.|Він володіє багатьма землями./Літак скоро приземлиться.
landlady|n|ˈlændˌleɪdi|NULL|господиня; власниця будинку|The landlady came to collect the rent.|Господиня прийшла забрати орендну плату.
landlord|n|ˈlændˌlɔːd|NULL|господар; власник будинку|I need to speak with my landlord about repairs.|Мені потрібно поговорити з господарем про ремонт.
landscape|n|ˈlændˌskeɪp|1841|пейзаж|The landscape was breathtaking.|Пейзаж був вражаючим.
language|n|ˈlæŋɡwɪdʒ|723|мова|She's learning a new language.|Вона вивчає нову мову.
languages|n|ˈlæŋɡwɪdʒɪz|NULL|мови|He speaks several languages fluently.|Він вільно говорить кількома мовами.
laptop|n|ˈlæpˌtɒp|NULL|ноутбук|He left his laptop at home.|Він залишив свій ноутбук вдома.
large|adj|lɑːdʒ|221|великий|This is a very large room.|Це дуже велика кімната.
laser|n|ˈleɪzə|3932|лазер|The laser pointer was used for the presentation.|Лазерний вказівник використовувався для презентації.
last|adj/n/v|lɑːst|3636|останній; тривати; останній раз|This is the last item on the list./The meeting lasted for two hours./I saw him last on Friday.|Це останній пункт у списку./Зустріч тривала дві години./Я бачив його востаннє в п'ятницю.
late|adj/adv|leɪt|1814|пізній; пізно|You're late for the meeting./She arrived late.|Ти запізнився на зустріч./Вона прибула пізно.
lately|adv|ˈleɪtli|4068|нещодавно|Have you seen him lately?|Ти бачив його нещодавно?
later|adv|ˈleɪtə|2191|пізніше|Let's talk about this later.|Давай поговоримо про це пізніше.
latest|adj|ˈleɪtɪst|NULL|останній; найновіший|Have you seen the latest movie?|Ти бачив останній фільм?
laugh|v/n|læf|3626|сміятися; сміх|She laughed at the funny story./His laugh was infectious.|Вона сміялася над кумедною історією./Його сміх був заразливим.
laundry|n|ˈlɔːndri|4992|пральня; прання|I need to do the laundry.|Мені потрібно випрати одяг.
lavatory|n|ˈlævətəri|NULL|туалет|The lavatory is down the hall.|Туалет знаходиться в кінці коридору.
law|n|lɔː|288|закон|He's studying law at university.|Він вивчає право в університеті.
lawn|n|lɔːn|2975|газон|The lawn needs mowing.|Газон потрібно підстригти.
lawyer|n|ˈlɔːjə|819|адвокат; юрист|She hired a good lawyer for her case.|Вона найняла хорошого адвоката для своєї справи.
lay|v|leɪ|805|класти; покласти|Lay the book on the table.|Поклади книгу на стіл.
lazy|adj|ˈleɪzi|NULL|лінивий|He's too lazy to do any work.|Він занадто лінивий, щоб працювати.
lead|v/n|liːd|1577|вести; свинець|She will lead the team./Lead is a heavy metal.|Вона буде вести команду./Свинець - це важкий метал.
leaf|n|liːf|1568|листок; листя|A leaf fell from the tree.|З дерева впав листок.
learn|v|lɜːrn|305|вчитися; навчатися|He wants to learn French.|Він хоче вивчити французьку.
least|adv/det|liːst|303|найменше; найменший|He was the least interested./At least we tried.|Він був найменш зацікавлений./Принаймні ми спробували.
leather|n|ˈleðə|2967|шкіра|This jacket is made of leather.|Ця куртка зроблена зі шкіри.
leave|v|liːv|4839|залишати; покидати|Don't leave without me./He left the room.|Не йди без мене./Він покинув кімнату.
leave out|v phr|liːv aʊt|NULL|виключати; пропускати|Don't leave out any details.|Не пропускай жодних деталей.
lecture|n/v|ˈlɛktʃə|3558|лекція; читати лекцію|He attended a lecture on history./She will lecture on economics.|Він відвідав лекцію з історії./Вона буде читати лекцію з економіки.
lecturer|n|ˈlɛkʧərər|NULL|лектор|The lecturer explained the topic clearly.|Лектор чітко пояснив тему.
left|adj/n|lɛft|772|лівий; залишок|Turn left at the traffic light./This is what's left of the cake.|Поверни ліворуч на світлофорі./Це те, що залишилося від торта.
leg|n|lɛɡ|859|нога|He hurt his leg during the game.|Він пошкодив ногу під час гри.
leisure|n|ˈlɛʒə|NULL|дозвілля|He enjoys reading in his leisure time.|Він насолоджується читанням у вільний час.
lemon|n|ˈlɛmən|3207|лимон|She squeezed a lemon into her tea.|Вона видавила лимон у свій чай.
lemonade|n|ˌlɛməˈneɪd|NULL|лимонад|Would you like some lemonade?|Чи хочеш ти лимонаду?
lend|v|lɛnd|3583|позичати; давати в борг|Can you lend me some money?|Чи можеш ти позичити мені трохи грошей?
length|n|lɛŋθ|1870|довжина|He measured the length of the room.|Він виміряв довжину кімнати.
less|adv/det|lɛs|620|менше; менший|He drinks less coffee now./This is less than I expected.|Він тепер п'є менше кави./Це менше, ніж я очікував.
lesson|n|ˈlɛsən|1332|урок|I have a piano lesson after school.|У мене урок фортепіано після школи.
let|v|lɛt|159|дозволяти; здавати в оренду|Let me know if you need help./They let their apartment for the summer.|Дай знати, якщо тобі потрібна допомога./Вони здали свою квартиру на літо.
letter|n|ˈlɛtər|629|лист; буква|She wrote a letter to her friend./The word starts with the letter 'A'.|Вона написала листа другу./Слово починається з букви 'А'.
letter-box|n|ˈlɛtər bɒks|NULL|поштова скринька|Drop the mail in the letter-box.|Кинь пошту в поштову скриньку.
lettuce|n|ˈlɛtɪs|NULL|салат|She put some lettuce in the salad.|Вона додала трохи салату в салат.
level|n/adj|ˈlɛvəl|4801|рівень; рівний|His English is at an advanced level./The ground is not level here.|Його англійська на просунутому рівні./Земля тут не рівна.
librarian|n|laɪˈbrɛəriən|NULL|бібліотекар|The librarian helped find the book.|Бібліотекар допоміг знайти книгу.
library|n|ˈlaɪbrəri|2148|бібліотека|She spends a lot of time in the library.|Вона проводить багато часу в бібліотеці.
licence|n|ˈlaɪsəns|NULL|ліцензія|He needs a licence to drive.|Йому потрібна ліцензія, щоб водити.
lie|v/n|laɪ|2867|брехати; брехня|Don't lie to me./The lie was eventually uncovered.|Не бреши мені./Брехня зрештою була розкрита.
life|n|laɪf|114|життя|He lived a full life.|Він прожив повноцінне життя.
lift|v/n|lɪft|1350|піднімати; ліфт|Can you lift this box?/Take the lift to the fifth floor.|Чи можете ви підняти цю коробку?/Сядьте на ліфт до п'ятого поверху.
light|n/adj|laɪt|4768|світло; легкий|Turn on the light./This bag is very light.|Увімкніть світло./Ця сумка дуже легка.
lighter|n|ˈlaɪtə|NULL|запальничка|He used a lighter to light the candle.|Він використовував запальничку, щоб запалити свічку.
lightning|n|ˈlaɪtnɪŋ|4614|блискавка|We saw lightning during the storm.|Ми бачили блискавку під час грози.
like|v/prep|laɪk|2702|подобатися; як|I like this song./It's just like you said.|Мені подобається ця пісня./Це саме як ти сказав.
likely|adj/adv|ˈlaɪkli|2789|ймовірний; ймовірно|It's likely to rain tomorrow./He will likely agree.|Ймовірно, завтра піде дощ./Він, ймовірно, погодиться.
limit|n/v|ˈlɪmɪt|1683|обмеження; обмежувати|There's a speed limit here./We need to limit our expenses.|Тут є обмеження швидкості./Нам потрібно обмежити наші витрати.
line|n|laɪn|2504|лінія; рядок|Draw a straight line./Read the next line.|Намалюй пряму лінію./Читай наступний рядок.
lion|n|ˈlaɪən|4350|лев|The lion is the king of the jungle.|Лев - це король джунглів.
lip|n|lɪp|1590|губа|She applied lipstick to her lips.|Вона нанесла помаду на губи.
lipstick|n|ˈlɪpˌstɪk|NULL|помада|She chose a bright red lipstick.|Вона вибрала яскраво-червону помаду.
liquid|n/adj|ˈlɪkwɪd|4805|рідина; рідкий|Water is a liquid./The soup is very liquid.|Вода - це рідина./Суп дуже рідкий.
list|n/v|lɪst|2095|список; перелічувати|Here's the shopping list./List all the items.|Ось список покупок./Перелічи всі предмети.
listen|v|ˈlɪsən|610|слухати|Listen to this song.|Послухай цю пісню.
literature|n|ˈlɪtərətʃə|1558|література|She enjoys reading classical literature.|Вона любить читати класичну літературу.
litre|n|ˈliːtə|NULL|літр|He bought two litres of milk.|Він купив два літри молока.
litter|n/v|ˈlɪtə|NULL|сміття; засмічувати|Don't litter, use the bin./The park was littered with trash.|Не смітіть, використовуйте сміттєвий бак./Парк був засмічений сміттям.
little|adj/det|ˈlɪtəl|848|маленький; небагато|That's a little problem./I have little time.|Це невелика проблема./У мене мало часу.
live|v/adj|lɪv|2076|жити; живий|Where do you live?/He's still live.|Де ти живеш?/Він ще живий.
living|adj/n|ˈlɪvɪŋ|2078|живий; життя|He's a living legend./The cost of living is high.|Він жива легенда./Вартість життя висока.
living room|n|ˈlɪvɪŋ ruːm|NULL|вітальня|They all gathered in the living room.|Всі зібралися у вітальні.
living-room|n|ˈlɪvɪng ruːm|NULL|вітальня|The TV is in the living-room.|Телевізор знаходиться у вітальні.
load|v/n|ləʊd|2961|завантажувати; вантаж|Load the dishwasher./The truck carries a heavy load.|Завантаж посудомийну машину./Вантажівка перевозить важкий вантаж.
loaf|n|ləʊf|NULL|буханець; хліб|He bought a loaf of bread.|Він купив буханець хліба.
